"filename", "language", "Python", "Markdown", "pip requirements", "JavaScript", "SQL", "HTML", "JSON", "XML", "CSS", "Batch", "Properties", "Shell Script", "YAML", "comment", "blank", "total"
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1003_tbl_Shop_Access_Level.sql", "SQL", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1004_tbl_Shop_Access_Level_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1005_tbl_Msg_Error_Type.sql", "SQL", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1010_tbl_File_Type.sql", "SQL", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1011_tbl_File_Type_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1012_tbl_Shop_General.sql", "SQL", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1013_tbl_Shop_General_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1014_tbl_Shop_Image_Type.sql", "SQL", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 28
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1015_tbl_Shop_Image_Type_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1100_tbl_Shop_Region.sql", "SQL", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1101_tbl_Shop_Region_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1102_tbl_Shop_Region_Temp.sql", "SQL", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1103_tbl_Shop_Region_Branch.sql", "SQL", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 29
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1104_tbl_Shop_Region_Branch_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1105_tbl_Shop_Region_Branch_Temp.sql", "SQL", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 15
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1106_tbl_Shop_Plant.sql", "SQL", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1107_tbl_Shop_Plant_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1108_tbl_Shop_Plant_Temp.sql", "SQL", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1109_tbl_Shop_Storage_Location.sql", "SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1110_tbl_Shop_Storage_Location_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1111_tbl_Shop_Storage_Location_Temp.sql", "SQL", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1112_tbl_Shop_Storage_Location_Branch.sql", "SQL", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 29
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1113_tbl_Shop_Storage_Location_Branch_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1114_tbl_Shop_Storage_Location_Branch_Temp.sql", "SQL", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 15
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1115_tbl_Shop_Currency.sql", "SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1116_tbl_Shop_Currency_Audit.sql", "SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1117_tbl_Shop_Currency_Temp.sql", "SQL", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1118_tbl_Shop_Tax_Or_Surcharge.sql", "SQL", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1119_tbl_Shop_Tax_Or_Surcharge_Audit.sql", "SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1120_tbl_Shop_Tax_Or_Surcharge_Temp.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1121_tbl_Shop_Unit_Measurement.sql", "SQL", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1122_tbl_Shop_Unit_Measurement_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1124_tbl_Shop_Unit_Measurement_Conversion.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1125_tbl_Shop_Unit_Measurement_Conversion_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1200_tbl_Shop_Product_Category.sql", "SQL", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1201_tbl_Shop_Product_Category_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1202_tbl_Shop_Product_Category_Temp.sql", "SQL", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 18
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1203_tbl_Shop_Product.sql", "SQL", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 21, 6, 49
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1204_tbl_Shop_Product_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1205_tbl_Shop_Product_Temp.sql", "SQL", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1206_tbl_Shop_Product_Permutation.sql", "SQL", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 60
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1207_tbl_Shop_Product_Permutation_Audit.sql", "SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1208_tbl_Shop_Product_Permutation_Temp.sql", "SQL", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 45
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1209_tbl_Shop_Variation_Type.sql", "SQL", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1210_tbl_Shop_Variation_Type_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1212_tbl_Shop_Variation.sql", "SQL", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1213_tbl_Shop_Variation_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1215_tbl_Shop_Product_Permutation_Variation_Link.sql", "SQL", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1216_tbl_Shop_Product_Permutation_Variation_Link_Audit.sql", "SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1218_tbl_Shop_Stock_Item.sql", "SQL", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1219_tbl_Shop_Stock_Item_Audit.sql", "SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1220_tbl_Shop_Stock_Item_Temp.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1221_tbl_Shop_Product_Price.sql", "SQL", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1222_tbl_Shop_Product_Price_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1223_tbl_Shop_Product_Price_Temp.sql", "SQL", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1224_tbl_Shop_Product_Image.sql", "SQL", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1225_tbl_Shop_Product_Image_Audit.sql", "SQL", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1227_tbl_Shop_Delivery_Option.sql", "SQL", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1228_tbl_Shop_Delivery_Option_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1230_tbl_Shop_Product_Delivery_Option_Link.sql", "SQL", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 44
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1231_tbl_Shop_Product_Delivery_Option_Link_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1233_tbl_Shop_Discount.sql", "SQL", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 49
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1234_tbl_Shop_Discount_Audit.sql", "SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1236_tbl_Shop_Discount_Region_Currency_Link.sql", "SQL", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1236_tbl_Shop_Product_Currency_Region_Link.sql", "SQL", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1237_tbl_Shop_Discount_Region_Currency_Link_Audit.sql", "SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1237_tbl_Shop_Product_Currency_Region_Link_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1300_tbl_Shop_Permission_Group.sql", "SQL", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1301_tbl_Shop_Permission_Group_Audit.sql", "SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1303_tbl_Shop_Permission.sql", "SQL", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1304_tbl_Shop_Permission_Audit.sql", "SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1306_tbl_Shop_Role.sql", "SQL", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1307_tbl_Shop_Role_Audit.sql", "SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1309_tbl_Shop_Role_Permission_Link.sql", "SQL", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1310_tbl_Shop_Role_Permission_Link_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1312_tbl_Shop_User.sql", "SQL", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1313_tbl_Shop_User_Audit.sql", "SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1315_tbl_Shop_User_Role_Link.sql", "SQL", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1316_tbl_Shop_User_Role_Link_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1318_tbl_Shop_Address.sql", "SQL", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 31
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1319_tbl_Shop_Address_Audit.sql", "SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1321_tbl_Shop_User_Basket.sql", "SQL", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 40
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1322_tbl_Shop_User_Basket_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 28
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1397_tbl_Shop_Order_Status.sql", "SQL", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1398_tbl_Shop_Order_Status_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1400_tbl_Shop_Supplier.sql", "SQL", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1401_tbl_Shop_Supplier_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1409_tbl_Shop_Supplier_Purchase_Order.sql", "SQL", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 42
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1410_tbl_Shop_Supplier_Purchase_Order_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1412_tbl_Shop_Supplier_Purchase_Order_Product_Link.sql", "SQL", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1413_tbl_Shop_Supplier_Purchase_Order_Product_Link_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1414_tbl_Shop_Supplier_Purchase_Order_Product_Link_Temp.sql", "SQL", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 35
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1415_tbl_Shop_Manufacturing_Purchase_Order.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 34
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1416_tbl_Shop_Manufacturing_Purchase_Order_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1418_tbl_Shop_Manufacturing_Purchase_Order_Product_Link.sql", "SQL", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1419_tbl_Shop_Manufacturing_Purchase_Order_Product_Link_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1420_tbl_Shop_Manufacturing_Purchase_Order_Product_Link_Temp.sql", "SQL", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 36
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1421_tbl_Shop_Customer.sql", "SQL", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1422_tbl_Shop_Customer_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1424_tbl_Shop_Customer_Sales_Order.sql", "SQL", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 36
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1425_tbl_Shop_Customer_Sales_Order_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1427_tbl_Shop_Customer_Sales_Order_Product_Link.sql", "SQL", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 39
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1428_tbl_Shop_Customer_Sales_Order_Product_Link_Audit.sql", "SQL", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\1429_tbl_Shop_Customer_Sales_Order_Product_Link_Temp.sql", "SQL", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 35
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\3000_tri_Shop_Access_Level.sql", "SQL", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 60
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\3000_tri_Shop_Product_Change_Set.sql", "SQL", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\static\MySQL\3001_tri_Shop_User_Change_Set.sql", "SQL", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
